id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
34937809,【BACKBAY】Classic & Spacious 2BR walk to everything,262801514,Sianna,,Fenway,42.34472,-71.09028,Entire home/apt,429,1,0,,,1,10
34939570,Sunny & Cozy #1. 3 minute walk to train station.,261623332,Gil,,Dorchester,42.28382,-71.06546,Private room,40,1,11,2019-08-03,4.02,4,268
34958381,"Convenient Back Bay 1BR w/ Gym, W/D near Newbury St by Blueground",107434423,Blueground,,Back Bay,42.34917,-71.08191,Entire home/apt,164,30,0,,,69,246
34960077,Summer home in Boston !,58671472,Betty,,Mission Hill,42.32772,-71.10114,Private room,33,20,1,2019-08-10,1,1,7
34974052,"Dapper Back Bay 1BR w/ W/D, Gym, Doorman, near T Station, by Blueground",107434423,Blueground,,Back Bay,42.34888,-71.07469,Entire home/apt,242,30,0,,,69,1
34980484,A large beautiful entire second floor in Boston,50032344,Bill,,West Roxbury,42.2913,-71.15236,Entire home/apt,150,2,3,2019-08-16,1.30,2,71
34994608,"(C-21) Back Bay, 2beds, 1 Bedroom Comm ave!",260643536,Paige,,Fenway,42.34698,-71.10082,Entire home/apt,100,1,10,2019-06-28,3.53,3,178
34995127,Quick'n'Easy Living Room Single Bed,252345941,Sebastian,,East Boston,42.36983,-71.0327,Shared room,45,1,10,2019-07-29,3.80,4,71
35001266,"Renovated One Bedroom Apartment Allston, MA.",263682099,Carol,,Allston,42.3517,-71.14151,Entire home/apt,99,1,23,2019-08-15,8.02,1,126
35003138,139 Marcella | Unit 2C Private BR | Co-Living,1444340,Will,,Roxbury,42.32598,-71.09608,Private room,140,90,0,,,50,352
35003565,139 Marcella | Unit 2A | Private BR | Co-Living,1444340,Will,,Roxbury,42.32632,-71.09557,Private room,140,90,0,,,50,352
35004296,65 Beech Glen | Unit 1B | Private BR | Co-Living,1444340,Will,,Roxbury,42.32418,-71.09397,Private room,60,100,0,,,50,322
35004410,65 Beech Glen | Unit 1C | Private BR | Co-Living,1444340,Will,,Roxbury,42.32437,-71.09451,Private room,60,100,0,,,50,269
35004562,65 Beech Glen | Unit 1D | Private BR | Co-Living,1444340,Will,,Roxbury,42.32422,-71.09621,Private room,60,100,0,,,50,319
35026339,Private room/Large Living RM/Eat in KC/Queen BD,108778022,Ye,,West Roxbury,42.2751,-71.15001,Private room,125,1,12,2019-08-03,5.90,5,0
35027638,"Quiet, Modern Guest Suite ★ Near Subway/Downtown",4231359,John And Inna,,East Boston,42.37975,-71.03008,Private room,150,1,10,2019-07-26,3.66,1,248
35036801,Lux Penthouse with roof deck in Downtown,263930877,Leyth,,Leather District,42.35027,-71.05867,Entire home/apt,550,1,9,2019-08-11,3.86,1,0
35037948,Room & private bathroom at Harvard Business School,21061615,Emily,,Allston,42.36706,-71.12404,Private room,50,10,0,,,1,47
35038113,Printing Press Loft,263093704,Roy,,Jamaica Plain,42.30649,-71.1139,Entire home/apt,145,2,12,2019-08-11,5.00,1,50
35038840,Mi casa es su casa.,28472710,Crystal,,Roslindale,42.28871,-71.12933,Entire home/apt,150,1,2,2019-07-27,0.76,1,109
35041910,Country in the City,263970189,Chi Chi,,West Roxbury,42.2645,-71.1573,Private room,35,1,0,,,1,353
35042429,Not available just yet.,198512899,Matt,,Charlestown,42.38641,-71.08019,Entire home/apt,150,2,0,,,2,2
35061366,studio next to E line,264109435,Christopher,,Mission Hill,42.33113,-71.11295,Entire home/apt,80,4,1,2019-07-10,0.73,1,0
35077924,*FortHill Special! Clean Comfy & Cozy Guest Suite1,69967323,John,,Roxbury,42.32357,-71.09363,Private room,120,3,7,2019-08-17,3.18,3,143
35079257,*FortHill Special! Clean Comfy & Cozy Guest Suite3,69967323,John,,Roxbury,42.32255,-71.09376,Private room,119,3,3,2019-08-16,1.73,3,170
35080086,*FortHill Special! Clean Comfy & Cozy Guest Suite2,69967323,John,,Roxbury,42.32213,-71.09488,Private room,140,3,4,2019-06-21,1.62,3,141
35084086,"3D south end, sunny room near T/BU Medical",41932249,Ann,,South End,42.33848,-71.0701,Private room,80,1,6,2019-08-01,2.20,20,8
35084498,"3C south end, sunny room w/bath near T/BU Medical",41932249,Ann,,South End,42.33861,-71.06986,Private room,69,1,10,2019-08-03,3.66,20,3
35124890,Near Airport and DownTown Boston.,217654057,Caren,,East Boston,42.3701,-71.03581,Private room,64,1,0,,,1,345
35126534,Stunning 1BD/1BA with a View in Theatre District,212359760,Vac Llc,,Downtown,42.35169,-71.06399,Entire home/apt,299,2,4,2019-07-27,1.67,12,58
35129578,Large room 1-minute walk from the subway in Boston,180160835,Pierre-Alexandre,,Jamaica Plain,42.32275,-71.10011,Private room,65,2,12,2019-07-31,4.50,2,0
35156022,TEST,263931404,Amoi,,South End,42.34085,-71.07972,Entire home/apt,10000,4,0,,,1,336
35160127,8 Cozy bedroom close to fenway & Downtown Boston,261924568,Hugo,,Mission Hill,42.32784,-71.10636,Private room,150,1,0,,,11,354
35160142,7Private Bedroom close fenway Park & Downtown,261924568,Hugo,,Mission Hill,42.32832,-71.10741,Private room,150,1,4,2019-07-26,1.50,11,352
35161089,Gorgeous Beacon Hill 1BR | 1BA,3731207,Kaitlyn,,Beacon Hill,42.35658,-71.07143,Entire home/apt,240,3,14,2019-08-04,5.92,2,73
35165584,3A BU Medical/NEU sunny cozy room,41932249,Ann,,South End,42.33826,-71.06967,Private room,56,1,3,2019-08-12,1.14,20,5
35177614,Boston in-style appartment,50119476,Maksim,,Brighton,42.33947,-71.15206,Entire home/apt,120,15,1,2019-07-26,1,1,27
35185474,Spacious 1 Bedroom in the heart of Beacon Hill,226035718,Lucy,,Beacon Hill,42.35771,-71.0695,Entire home/apt,214,2,13,2019-08-13,5.42,2,120
35193759,Sunny Bedroom w AMAZING location in Brighton!,99866137,Brian,,Brighton,42.34505,-71.14137,Private room,100,1,2,2019-06-24,1.02,3,0
35193830,"Summer of Boston(Prudential,fenwaypark,berklee)",265019078,Harvey,,Fenway,42.34449,-71.09556,Entire home/apt,109,1,16,2019-08-03,5.93,1,2
35194311,Cozy Room 6,256722426,Jonathan,,Roxbury,42.32609,-71.06918,Private room,55,1,12,2019-08-14,5.22,6,309
35196645,Comfortable Stay | Close to Airport + Downtown,265040078,Aiden & Dana,,East Boston,42.38163,-71.02853,Private room,95,1,1,2019-08-13,1,3,99
35214479,【 Allston】Comfy 1BR with 2beds  in Peaceful Area,125924069,Sianna,,Allston,42.34878,-71.13522,Entire home/apt,275,1,7,2019-08-06,5.53,23,11
35220211,Lux Longwood 2BR w/ Gym + W/D near Harvard Medical by Blueground,107434423,Blueground,,Mission Hill,42.33327,-71.10277,Entire home/apt,245,30,0,,,69,230
35233640,Master Bedroom w/ Private Bathroom Great Location,253297920,Birce,,Brighton,42.3369,-71.14898,Private room,63,1,10,2019-08-05,3.70,5,16
35234168,Newly Renovated  Shared Apartment - Patriots Room,265284433,Iva,,Dorchester,42.30807,-71.07309,Private room,95,1,5,2019-08-09,4.69,4,149
35234377,Pretty Room in a Beautiful House,253297920,Birce,,Brighton,42.33712,-71.15058,Private room,63,1,7,2019-07-31,2.59,5,4
35235418,Clean Room in a Stylish House,253297920,Birce,,Brighton,42.33639,-71.15091,Private room,63,1,12,2019-08-01,4.50,5,0
35236026,3 Bedroom Entire Place in Great Location,253297920,Birce,,Brighton,42.33789,-71.14946,Entire home/apt,378,1,0,,,5,0
35236258,Bright Double Room | Close to Airport + Downtown,265040078,Aiden & Dana,,East Boston,42.38179,-71.02949,Private room,85,1,10,2019-08-13,5.56,3,99
35238309,Private suite/bath-rm best location charming home,261646616,Joseph,,Dorchester,42.31584,-71.05796,Entire home/apt,500,2,8,2019-08-18,3.58,4,53
35259036,Seaport Luxe Condo 1BD / 1BA 6,8534462,Corp Condos & Apts,,South Boston Waterfront,42.35298,-71.04767,Entire home/apt,330,2,0,,,140,182
35259862,♢【South End】Chic & Spacious Apt in Central Area♢,125924069,Sianna,,South Boston,42.34457,-71.06136,Entire home/apt,299,1,10,2019-08-09,4.41,23,4
35261471,Seaport Luxe Condo 1BD / 1BA 7,8534462,Corp Condos & Apts,,South Boston Waterfront,42.35262,-71.04817,Entire home/apt,330,2,0,,,140,182
35261518,Seaport Luxe Condo 3BD / 2BA 2,8534462,Corp Condos & Apts,,South Boston Waterfront,42.35308,-71.0466,Entire home/apt,750,2,1,2019-06-23,0.52,140,175
35261580,Seaport Luxe Condos Studio 4,8534462,Corp Condos & Apts,,South Boston Waterfront,42.3521,-71.04482,Entire home/apt,250,2,0,,,140,173
35261626,Seaport Luxe Condo 1BD / 1BA 5,8534462,Corp Condos & Apts,,South Boston Waterfront,42.35309,-71.04438,Entire home/apt,330,2,1,2019-07-05,0.65,140,184
35261663,Seaport Luxe Condo Studio 5,8534462,Corp Condos & Apts,,South Boston Waterfront,42.35379,-71.04579,Entire home/apt,250,2,0,,,140,165
35261696,Seaport Luxe Condo Studio 11,8534462,Corp Condos & Apts,,South Boston Waterfront,42.35326,-71.04789,Entire home/apt,250,2,1,2019-07-24,1,140,177
35261863,Seaport Luxe Condo Studio 10,8534462,Corp Condos & Apts,,South Boston Waterfront,42.35443,-71.04658,Entire home/apt,250,2,0,,,140,159
35261906,Seaport Luxe Condo Studio 9,8534462,Corp Condos & Apts,,South Boston Waterfront,42.35329,-71.04836,Entire home/apt,250,2,0,,,140,171
35261944,Seaport Luxe Condo Studio 8,8534462,Corp Condos & Apts,,South Boston Waterfront,42.35247,-71.04813,Entire home/apt,250,2,0,,,140,174
35261978,Seaport Luxe Condo 2BD / 2BA 3,8534462,Corp Condos & Apts,,South Boston Waterfront,42.35318,-71.04599,Entire home/apt,400,2,0,,,140,174
35262015,Seaport Luxe Condo 2BD / 2BA 4,8534462,Corp Condos & Apts,,South Boston Waterfront,42.35346,-71.04586,Entire home/apt,400,2,0,,,140,167
35262047,Seaport Luxe Condo Studio 6,8534462,Corp Condos & Apts,,South Boston Waterfront,42.35184,-71.04429,Entire home/apt,250,2,0,,,140,180
35262091,Seaport Luxe Condo Studio 7,8534462,Corp Condos & Apts,,South Boston Waterfront,42.35211,-71.04423,Entire home/apt,250,2,0,,,140,176
35279459,A private beautiful room,194496385,Jessika,,Brighton,42.34692,-71.17144,Private room,60,1,4,2019-07-31,2.07,3,33
35284340,Beautiful Room in Brighton Center (Free Parking),158062217,Yassine,,Brighton,42.35066,-71.15457,Private room,65,2,2,2019-08-11,2,1,0
35285604,One bedroom apartment in  Dorchester,66446078,David,,Dorchester,42.28589,-71.08987,Entire home/apt,80,2,7,2019-08-10,3.04,1,66
35307358,"Perfect location!  Fenway, Newbury st, MFA & More",61151010,Ben,,Fenway,42.34525,-71.08966,Entire home/apt,154,1,13,2019-07-27,5.34,2,0
35309418,Cozy and Beautiful apartment.,194496385,Jessika,,Brighton,42.34722,-71.16995,Entire home/apt,150,2,7,2019-08-05,3.13,3,55
35310401,Boutique Apartment in the heart of Boston,106871289,Emilia,,Fenway,42.34285,-71.09907,Entire home/apt,311,3,1,2019-06-13,0.44,2,2
35318869,HLB · room in 3bed1bath near orange line,41932249,Ann,,Roxbury,42.32239,-71.08906,Private room,68,1,3,2019-08-15,3,20,12
35336667,2Bedroom Apt **Heart of Downdown! Walk EVERYWHERE,235336960,Bojin,,Downtown,42.3519,-71.06312,Entire home/apt,265,2,12,2019-08-01,6.21,6,57
35346496,"Entire 2BR apt, free parking, close to city center",28299940,Mauryn,,Jamaica Plain,42.3199,-71.11018,Entire home/apt,250,2,1,2019-08-02,1,1,345
35347243,"Private, comfortable 2BR apartment w Keyless Entry",51529382,Nathan,,Roxbury,42.33109,-71.09361,Entire home/apt,172,2,8,2019-08-13,4.80,1,124
35352479,Cozy 1 Bed apt in South End,265195851,June,,South End,42.34522,-71.06199,Entire home/apt,180,1,2,2019-06-11,0.83,1,0
35353956,2BR 2Bath near Harvard Square,257203589,Sara,,Allston,42.36461,-71.13,Entire home/apt,620,1,2,2019-06-26,0.92,4,13
35384890,Cozy & Convenient 3.52,78962454,Micah,,Roxbury,42.31824,-71.0802,Private room,43,1,18,2019-08-02,7.20,28,31
35386839,Cozy&Spacious #1. 8 minute walk to train station.,266400490,Gil,,Dorchester,42.30034,-71.06938,Private room,57,1,8,2019-08-12,3.53,5,48
35387246,Marlborough St Best Location Entire House,15189962,Zach,,Back Bay,42.35149,-71.08259,Entire home/apt,150,2,0,,,2,0
35405830,Quiet Room in Boston,81492503,Mark,,West Roxbury,42.26478,-71.16373,Private room,80,1,0,,,3,28
35407404,Quiet Room in Boston #2,81492503,Mark,,West Roxbury,42.27946,-71.16361,Private room,80,1,1,2019-06-26,0.55,3,87
35408480,"Cozy, convenient & private room in heart of Boston",21030492,Roro,,Allston,42.34925,-71.1346,Private room,75,1,1,2019-06-23,0.52,14,294
35409087,"Cozy Private Apt. (Queen bed,Kitchen & Bathroom)",43544288,Susan,,West Roxbury,42.28089,-71.16339,Entire home/apt,122,1,2,2019-08-10,2,17,359
35420463,Beautiful South End One bed W/ Private Parking,266575013,Emily,,South End,42.34122,-71.08135,Entire home/apt,200,30,0,,,1,90
35420961,Cozy Single Room | Close to Airport + Downtown,265040078,Aiden & Dana,,East Boston,42.38057,-71.02867,Private room,65,1,10,2019-08-06,5.66,3,89
35424146,Cozy&Spacious #2. 8 minute walk to train station.,266400490,Gil,,Dorchester,42.30195,-71.06931,Private room,47,1,5,2019-08-05,2.78,5,74
35424411,Cozy&Spacious #3. 8 minute walk to train station.,266400490,Gil,,Dorchester,42.30135,-71.06941,Private room,47,1,2,2019-07-15,0.85,5,115
35424602,Cozy&Spacious #4. 8 minute walk to train station.,266400490,Gil,,Dorchester,42.30017,-71.07001,Private room,57,1,4,2019-08-03,1.79,5,45
35424872,Cozy&Spacious #5. 8 minute walk to train station.,266400490,Gil,,Dorchester,42.29978,-71.06911,Private room,57,1,10,2019-07-31,4.62,5,82
35425876,Sweet retreat in JP,13524330,Alex & Bethany,,Jamaica Plain,42.29649,-71.11538,Entire home/apt,170,1,17,2019-08-13,7.50,1,267
35432091,"Allston, Yellow Cozy Room, Next to Green Line",266658174,Derya,,Allston,42.35773,-71.1263,Private room,65,1,16,2019-08-17,7.27,4,320
35451331,(X6) Simple Little Stay!,233908696,Elizabeth,,Back Bay,42.352,-71.07701,Entire home/apt,150,1,3,2019-07-31,3,4,236
35454839,(P102) Cute and Cozy 1 bedroom Fenway Park!,233908696,Elizabeth,,Fenway,42.3468,-71.10545,Entire home/apt,175,1,5,2019-08-03,2.83,4,178
35464940,Cozy Bedroom #4,169085368,Yionel,,Mattapan,42.271,-71.10201,Private room,30,14,0,,,5,340
35467463,Beacon Hill Private Room | MGH/MIT/Freedom Trail,258974203,Susan,,Beacon Hill,42.36089,-71.066,Private room,70,2,1,2019-06-13,0.44,3,92
35481543,Convenient Beacon Hill 1BR near Mass Gen Hospital by Blueground,107434423,Blueground,,Beacon Hill,42.35911,-71.0683,Entire home/apt,200,30,0,,,69,48
35492591,Seaport Luxe Condos 2BD/1BA 2,8534462,Corp Condos & Apts,,South Boston Waterfront,42.3529,-71.04176,Entire home/apt,400,2,1,2019-07-24,1,140,281
35492607,Seaport Luxe Condo 1BD 3,8534462,Corp Condos & Apts,,South Boston Waterfront,42.35197,-71.04237,Entire home/apt,330,2,0,,,140,212
35492622,Seaport Luxe Condo 1BD 4,8534462,Corp Condos & Apts,,South Boston Waterfront,42.35147,-71.04395,Entire home/apt,330,2,0,,,140,227
35492639,Seaport Luxe Condo 2BD 2,8534462,Corp Condos & Apts,,South Boston Waterfront,42.35288,-71.0434,Entire home/apt,400,2,0,,,140,277
35492653,Seaport Luxe Condo 1BD 2,8534462,Corp Condos & Apts,,South Boston Waterfront,42.35354,-71.04174,Entire home/apt,330,2,0,,,140,272
35492668,Seaport Luxe Condos 3BD / 2BA 3,8534462,Corp Condos & Apts,,South Boston Waterfront,42.35204,-71.04397,Entire home/apt,750,2,0,,,140,274
35492685,Seaport Luxe Condo Studio 3,8534462,Corp Condos & Apts,,South Boston Waterfront,42.35358,-71.0417,Entire home/apt,250,2,0,,,140,169
35492718,Seaport Luxe Condo 1BD 4F,8534462,Corp Condos & Apts,,South Boston Waterfront,42.35146,-71.04325,Entire home/apt,330,2,0,,,140,228
35492732,Seaport Luxe Condo 1BD 3F,8534462,Corp Condos & Apts,,South Boston Waterfront,42.35132,-71.04313,Entire home/apt,330,2,0,,,140,214
35492741,Seaport Luxe Condo 1BD 2F,8534462,Corp Condos & Apts,,South Boston Waterfront,42.35307,-71.04171,Entire home/apt,330,2,0,,,140,270
35492751,Seaport Luxe Condo 1BD 1,8534462,Corp Condos & Apts,,South Boston Waterfront,42.35129,-71.04343,Entire home/apt,330,2,0,,,140,181
35492763,Seaport Luxe Condo Studio 4,8534462,Corp Condos & Apts,,South Boston Waterfront,42.35323,-71.04194,Entire home/apt,250,2,0,,,140,266
35492772,Seaport Luxe Condo 2BD 1,8534462,Corp Condos & Apts,,South Boston Waterfront,42.35276,-71.0423,Entire home/apt,400,2,0,,,140,175
35492785,Seaport Luxe Condo Studio 2,8534462,Corp Condos & Apts,,South Boston Waterfront,42.35293,-71.04226,Entire home/apt,250,2,0,,,140,169
35492799,Seaport Luxe Condo Studio 1,8534462,Corp Condos & Apts,,South Boston Waterfront,42.35137,-71.04319,Entire home/apt,250,2,0,,,140,150
35492812,Seaport Luxe Condos Studio 4F,8534462,Corp Condos & Apts,,South Boston Waterfront,42.35169,-71.04607,Entire home/apt,250,2,0,,,140,179
35492825,Seaport Luxe Condo Studio 5F,8534462,Corp Condos & Apts,,South Boston Waterfront,42.35309,-71.04627,Entire home/apt,250,2,0,,,140,179
35492835,Seaport Luxe Condo Studio 6F,8534462,Corp Condos & Apts,,South Boston Waterfront,42.35355,-71.04548,Entire home/apt,250,2,0,,,140,174
35492845,Seaport Luxe Condo 1BD / 1BA 6F,8534462,Corp Condos & Apts,,South Boston Waterfront,42.35388,-71.04801,Entire home/apt,330,2,0,,,140,179
35492859,Seaport Luxe Condo 1BD / 1BA 7F,8534462,Corp Condos & Apts,,South Boston Waterfront,42.35427,-71.04638,Entire home/apt,330,2,1,2019-08-01,1,140,176
35492887,Seaport Luxe Condo Studio 8F,8534462,Corp Condos & Apts,,South Boston Waterfront,42.35429,-71.04687,Entire home/apt,250,2,1,2019-07-28,1,140,179
35492897,Seaport Luxe Condo Studio 9F,8534462,Corp Condos & Apts,,South Boston Waterfront,42.35442,-71.04649,Entire home/apt,250,2,2,2019-08-04,1.67,140,179
35492915,Seaport Luxe Condo Studio 10F,8534462,Corp Condos & Apts,,South Boston Waterfront,42.35396,-71.04828,Entire home/apt,250,2,3,2019-07-27,1.50,140,165
35492933,Seaport Luxe Condo Studio 11F,8534462,Corp Condos & Apts,,South Boston Waterfront,42.35256,-71.04858,Entire home/apt,250,2,1,2019-07-18,0.91,140,177
35492949,Seaport Luxe Condo Studio 7F,8534462,Corp Condos & Apts,,South Boston Waterfront,42.35247,-71.04605,Entire home/apt,250,2,0,,,140,179
35492957,Seaport Luxe Condo 1BD / 1BA 5F,8534462,Corp Condos & Apts,,South Boston Waterfront,42.35298,-71.04602,Entire home/apt,330,2,0,,,140,179
35492970,Seaport Luxe Condo 2BD / 2BA 3F,8534462,Corp Condos & Apts,,South Boston Waterfront,42.35319,-71.04622,Entire home/apt,400,2,1,2019-08-02,1,140,170
35492984,Seaport Luxe Condo 2BD / 2BA 4F,8534462,Corp Condos & Apts,,South Boston Waterfront,42.35302,-71.04591,Entire home/apt,400,2,1,2019-07-13,0.79,140,170
35492994,Seaport Luxe Condo Studio 3F,8534462,Corp Condos & Apts,,South Boston Waterfront,42.35187,-71.04251,Entire home/apt,250,2,0,,,140,179
35493007,Seaport Luxe Condos 3BD / 2BA 3F,8534462,Corp Condos & Apts,,South Boston Waterfront,42.35269,-71.04246,Entire home/apt,750,2,1,2019-07-16,0.86,140,267
35493020,Seaport Luxe Condo 2BD 1F,8534462,Corp Condos & Apts,,South Boston Waterfront,42.35277,-71.04396,Entire home/apt,400,2,0,,,140,174
35493034,Seaport Luxe Condo Studio 1F,8534462,Corp Condos & Apts,,South Boston Waterfront,42.35157,-71.04331,Entire home/apt,250,2,1,2019-07-17,0.88,140,182
35493042,Seaport Luxe Condo Studio 2F,8534462,Corp Condos & Apts,,South Boston Waterfront,42.35308,-71.04203,Entire home/apt,250,2,0,,,140,182
35493054,Seaport Luxe Condo Studio 4F,8534462,Corp Condos & Apts,,South Boston Waterfront,42.35278,-71.04356,Entire home/apt,250,2,0,,,140,276
35493069,Seaport Luxe Condo 1BD 1F,8534462,Corp Condos & Apts,,South Boston Waterfront,42.35225,-71.04262,Entire home/apt,330,2,0,,,140,182
35493077,Seaport Luxe Condo 2BD 2F,8534462,Corp Condos & Apts,,South Boston Waterfront,42.3527,-71.04234,Entire home/apt,400,2,0,,,140,272
35496205,Modern light and cozy room BC/BU/Harvard,220007534,Gunel,,Brighton,42.35161,-71.16598,Private room,59,1,7,2019-08-08,3.00,1,1
35510426,"Allston, Yellow Chandelier Room Next to BU and  BC",266658174,Derya,,Allston,42.35735,-71.12706,Private room,49,1,18,2019-08-14,8.06,4,306
35512597,Room 2 blocks from Maverick T station!,55828740,Andres,,East Boston,42.37078,-71.04137,Private room,80,1,6,2019-08-11,6,1,80
35513504,"Allston & Brighton, Cozy Room Next to Green Line T",266658174,Derya,,Allston,42.34935,-71.13401,Private room,49,1,19,2019-08-18,8.03,4,295
35514219,Hip Back Bay Studio w/ W/D near Charles River by Blueground,107434423,Blueground,,Back Bay,42.35013,-71.09028,Entire home/apt,179,30,0,,,69,344
35517947,Cozy Room 5,256722426,Jonathan,,Roxbury,42.32743,-71.07059,Private room,60,1,10,2019-08-06,6.12,6,297
35541474,"Safe clean quiet convenient
Family neighborhood :)",261646616,Joseph,,Dorchester,42.31804,-71.05306,Private room,50,31,0,,,4,154
35542744,2 bedroom in Boston Downtown!,266312920,STARS Of Boston,,Chinatown,42.35169,-71.06095,Entire home/apt,116,28,0,,,18,289
35543640,Comfort Room Walk By To Havard University,116104711,Keith,,Allston,42.35994,-71.12794,Private room,68,1,1,2019-06-30,0.59,3,0
